reaction	linear_coefficient
EX_ca2_e	[0.25409129675257863, 0.012868076096453974, 0.2549234971695438, 0.022245911143673386, 0.24849435899182193, 0.009613980849810091, 0.25229709083360713, 0.009355297187208981, 0.2543165171943884, 0.010714586721140769, 0.2521995309735522, 0.006001898796669502, 0.2521434310625493, 0.01405839031573089, 0.2534334315328033, 0.005638110622423403, 0.2532317416826812, 0.003412281647311201, 0.24870453863263156, 0.0032355315492281654, 0.2501259221728128, 0.003883574168763218, 0.2505511181841171, 0.004618256371938015, 0.2542694803264102, 0.0057621711268086885, 0.2521934506056733, 0.006149283490576396, 0.24869948766013467, 0.0035911966226036046, 0.2566075730382721, 0.00352812437146197, 0.25392656231846367, 0.0033191697273120538]
TRPS2	[0.2509936600130159, 0.009746284843105793, 0.254565380701542, 0.01987767690189326, 0.24849435899182193, 0.006137046275854921, 0.2502007020591691, 0.00665093991410644, 0.2535265991773151, 0.007647035052059035, 0.2521995309735522, 0.005548073982365245, 0.25178800313260885, 0.017790717727866594, 0.2534334315328033, 0.002709250444462448, 0.2532317416826812, 0.0014929169425991233, 0.24870453863263156, 0.0016059531613784245, 0.2501259221728128, 0.0017606104893211998, 0.2505511181841171, 0.002199691426368509, 0.2542694803264102, 0.0036314809265428683, 0.2501264261162216, 0.007849960283947363, 0.24735518002717571, 0.0018897266191755355, 0.24904655172351026, 0.0022393650426609374, 0.25084493757306464, 0.0026077080963030548]
PRAMPC	[0.5147552127867975, 0.04092831471850317, 0.512398196507675, 0.09941768212581896, 0.4908134995544288, 0.006935801515817595, 0.5013381140883305, 0.007423613420707165, 0.5007565200455836, 0.008811568556062285, 0.4956009380528958, 0.009740630160676729, 0.49815647999486906, 0.043041966343942605, 0.49802067900592817, 0.004667983434139805, 0.5137488563356498, 0.002849863152442081, 0.4915058061556822, 0.0028260039962606917, 0.4963315238204828, 0.00309087957601019, 0.5048565104968467, 0.0021712377211265147, 0.5071530987044665, 0.003225205252763368, 0.49917543022214816, 0.008833164055114954, 0.5055737929382127, 0.00184311100264326, 0.5013303999054713, 0.00219192604896274, 0.5052022582273721, 0.002665394174492973]
TRPS3	[0.2509936600130159, 0.009746284843105793, 0.254565380701542, 0.01987767690189326, 0.24849435899182193, 0.006137046275854921, 0.2502007020591691, 0.00665093991410644, 0.2535265991773151, 0.007647035052059035, 0.2521995309735522, 0.005548073982365245, 0.25178800313260885, 0.017790717727866594, 0.2534334315328033, 0.002709250444462448, 0.2532317416826812, 0.0014929169425991233, 0.24870453863263156, 0.0016059531613784245, 0.2501259221728128, 0.0017606104893211998, 0.2505511181841171, 0.002199691426368509, 0.2542694803264102, 0.0036314809265428683, 0.2501264261162216, 0.007849960283947363, 0.24735518002717571, 0.0018897266191755355, 0.24904655172351026, 0.0022393650426609374, 0.25084493757306464, 0.0026077080963030548]
PRASCSi	[0.4295992269284425, 0.008472450481107396, 0.43384659331977055, 0.014760113252989076, 0.41393910310832854, 0.003975708567720626, 0.4210303568804628, 0.0038435595067904667, 0.43307229391039614, 0.0034149498789740507, 0.417253237954536, 0.002980089667277744, 0.4499356124224542, 0.00536153170467784, 0.40860740934432654, 0.002690771831352284, 0.4331882452416156, 0.0009840621139080143, 0.41675232768667414, 0.0009660663598667461, 0.4362557474078892, 0.0012048131311840188, 0.43448654751874805, 0.0424616843437903, 0.4098042119509266, 0.04113523979054378, 0.41227436332005507, 0.03431674288078305, 0.41123499940688313, 0.001190492371191398, 0.4543459231335591, 0.0011719876844514937, 0.41646604104354046, 0.0008963544433354622]
TRPTA	[0.24745201649921533, 0.0081853892164317, 0.254565380701542, 0.014433460254122852, 0.23806410016891125, 0.008627283200444435, 0.2502007020591691, 0.02017965641405563, 0.24679604762381208, 0.02182790238601215, 0.2521995309735522, 0.004551873170477852, 0.24088227037198537, 0.011433260509109127, 0.24731852098368828, 0.003522309421309653, 0.24174851350202872, 0.0025106265999813413, 0.23342155349461993, 0.0025273901555552414, 0.2501259221728128, 0.0025533050820742286, 0.23359165321030526, 0.0018226798319120859, 0.2409692770141902, 0.002864071320514924, 0.2501264261162216, 0.0031553837189129213, 0.23506014401705091, 0.001190492371191398, 0.24882486829691236, 0.0011719876844514937, 0.25084493757306464, 0.0014636008788696641]
TRPTRS	[0.2913289990431813, 0.009997463449697026, 0.30234539094594537, 0.022055363561001424, 0.2930959559273741, 0.006137046275854921, 0.29781448390810256, 0.00665093991410644, 0.3000178322771218, 0.007647035052059035, 0.29143941297906784, 0.004817526720314491, 0.2980543169548484, 0.01405839031573089, 0.29763145407301395, 0.003429916355758834, 0.2966105784047761, 0.0017518079957928453, 0.2939633440417634, 0.0016656759295195145, 0.2919030524259699, 0.0021068449091443614, 0.29885411887547736, 0.003060416009938834, 0.30025039014171895, 0.004028728252016156, 0.3022187358289176, 0.004386602855780445, 0.2916065895373358, 0.0029774243382619725, 0.30301555316267614, 0.003014201939731497, 0.30360735705245356, 0.0029634389118075545]
TRPt2rpp	[0.2076163349790357, 0.022448745805005298, 0.21593862743925055, 0.07173384047190641, 0.2048747850980857, 0.006137046275854921, 0.2198260843091263, 0.006213091593699361, 0.21092919274875546, 0.007249389465326217, 0.21309171288070808, 0.0044411841913792535, 0.21316249021059722, 0.010986809861724473, 0.213393228957743, 0.003522309421309653, 0.21864869670087195, 0.001778589828881851, 0.20499817765089062, 0.0017936532898218504, 0.21332052024646356, 0.0023164078474583807, 0.2114591648542904, 0.0032026845361488045, 0.211909907834029, 0.0041280400833844785, 0.2156035276995288, 0.003952575965805562, 0.21516943453755374, 0.002495729634095122, 0.20818185464758954, 0.0028086329670393077, 0.2102763842862875, 0.002367349437178393]
TRPtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
UDPGALPpp	[0.18019322088905698, 0.024888766554748705, 0.18073587193652302, 0.046608780642445974, 0.18161389761254987, 0.01868852333500904, 0.18039700495797104, 0.02017965641405563, 0.1788225726589871, 0.026080748322744644, 0.17906479203507011, 0.009740630160676729, 0.18255523294906448, 0.018112162193983542, 0.18061794683098228, 0.007864783502198134, 0.18140024210900665, 0.007257876767120555, 0.18083830818372065, 0.006735875063912934, 0.17773060531009294, 0.007489597186701029, 0.17740918276811368, 0.003465881309637251, 0.18255994496206623, 0.00790431894208782, 0.17758431092986313, 0.004616902838216096, 0.17283063864548115, 0.006681571702959539, 0.17906877394842918, 0.006605879872474002, 0.17954895632942672, 0.00797510030975628]
UDPGALtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
UDPGD	[0.2509936600130159, 0.018232533480081022, 0.254565380701542, 0.046608780642445974, 0.24849435899182193, 0.005878625462925821, 0.2502007020591691, 0.005569197004865422, 0.2535265991773151, 0.007647035052059035, 0.2521995309735522, 0.004419046395559533, 0.25178800313260885, 0.013111914943275425, 0.2534334315328033, 0.0036239417934155536, 0.2532317416826812, 0.0015375533310807996, 0.24870453863263156, 0.0014609121530357774, 0.2501259221728128, 0.0017606104893211998, 0.2505511181841171, 0.006553108328393622, 0.2542694803264102, 0.00970755933662294, 0.2501264261162216, 0.009054606345918466, 0.24735518002717571, 0.003132809726702892, 0.24904655172351026, 0.0032434904092727844, 0.25084493757306464, 0.0027519232917778517]
UDPGDC	[0.1516154493637107, 0.04351186610058442, 0.15542479979819826, 0.08626989892145341, 0.14955925998004313, 0.0029655181171795966, 0.15517399096127613, 0.0028905955153162373, 0.1553934174583453, 0.003045707548436434, 0.155045789085208, 0.0033564321962129815, 0.15310296652758962, 0.004718642772443938, 0.15186769935136762, 0.0019701059200558976, 0.15252547110756068, 0.0013322259440650887, 0.154973036165927, 0.0011537664883101717, 0.15267530519488798, 0.001487267526302914, 0.15158794635276296, 0.001566596484734138, 0.1555347316245163, 0.002268200332304992, 0.15471560911352286, 0.0024379106967095444, 0.15265577617341972, 0.0012526465265677658, 0.15514416307684195, 0.0009426992149102056, 0.1545649728504838, 0.0010597983315402324]
UDPGLCURtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
UDPGPpp	[0.18019322088905698, 0.024888766554748705, 0.18073587193652302, 0.046608780642445974, 0.18161389761254987, 0.01868852333500904, 0.18039700495797104, 0.02017965641405563, 0.1788225726589871, 0.026080748322744644, 0.17906479203507011, 0.009740630160676729, 0.18255523294906448, 0.018112162193983542, 0.18061794683098228, 0.007864783502198134, 0.18140024210900665, 0.007257876767120555, 0.18083830818372065, 0.006735875063912934, 0.17773060531009294, 0.007489597186701029, 0.17740918276811368, 0.003465881309637251, 0.18255994496206623, 0.00790431894208782, 0.17758431092986313, 0.004616902838216096, 0.17283063864548115, 0.006681571702959539, 0.17906877394842918, 0.006605879872474002, 0.17954895632942672, 0.00797510030975628]
TRSARr	[0.31961810620968567, 0.2045532355836493, 0.3259108719023167, 0.7685935713865187, 0.3157895046937505, 0.3257800990679769, 0.33057541013369485, 0.9656932963069277, 0.3248932316259513, 0.7886229673953123, 0.3246085122907822, 0.009740630160676729, 0.3402114826169595, 0.04218478110096407, 0.32120665700629797, 0.0078072140390441835, 0.3257740971162365, 0.09540787830804591, 0.3186916810258079, 0.5256049890072818, 0.31923610709710254, 0.2052644464564349, 0.3212703570822104, 0.03578929046454266, 0.326403822403864, 0.03810171475965685, 0.31651167446413025, 0.0294893009412665, 0.31405467594991116, 0.09722643169710171, 0.3211751975591821, 0.1412909620710275, 0.31538141823218524, 0.13026699913059345]
TSULabcpp	[0.25264797495836916, 0.1783230125239077, 0.254565380701542, 0.144114700804014, 0.2783451492292294, 0.002801068508951987, 0.28853705347253666, 0.00276181659754945, 0.2535265991773151, 0.003017304292241233, 0.28543466224160235, 0.0016739597139142739, 0.25178800313260885, 0.0027006858462653035, 0.28354383280800277, 0.0019054307741703247, 0.28361693145412536, 0.0010644076131750312, 0.2817412924289598, 0.0009916618319272131, 0.2813684376048042, 0.0016877190325163235, 0.2775728800716169, 0.0029537146152813555, 0.2542694803264102, 0.004281522004590067, 0.2510500155148562, 0.0027390722122023195, 0.2813770818050229, 0.0011671845629252602, 0.24904655172351026, 0.0011719876844514937, 0.2866641958425957, 0.00117517048792007]
TSULtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
TTDCAtexi	[0.23070948368638622, 0.010123052752992643, 0.217684218621204, 0.02559410438205219, 0.2204765998749695, 0.01868852333500904, 0.22562447833135504, 0.02017965641405563, 0.22105290178606984, 0.02182790238601215, 0.22367151179909975, 0.004939284597322949, 0.22933236197140694, 0.011486834586795286, 0.2217308007268312, 0.045108428225733174, 0.22759987571132018, 0.028176549976945173, 0.21807293053900612, 0.03063121847794816, 0.2201537839142467, 0.029113129655350994, 0.2159991624657806, 0.0021427840158845207, 0.21772178167006123, 0.0038120478926670894, 0.2218924206990224, 0.0030048029611665335, 0.2217049533665314, 0.010365999558627695, 0.2231707674828008, 0.010114237996561724, 0.2223376176899151, 0.00797510030975628]
TTDCEAtexi	[0.23070948368638622, 0.010123052752992643, 0.217684218621204, 0.02559410438205219, 0.2204765998749695, 0.01868852333500904, 0.22562447833135504, 0.02017965641405563, 0.22105290178606984, 0.02182790238601215, 0.22367151179909975, 0.004939284597322949, 0.22933236197140694, 0.011486834586795286, 0.2217308007268312, 0.045108428225733174, 0.22759987571132018, 0.028176549976945173, 0.21807293053900612, 0.03063121847794816, 0.2201537839142467, 0.029113129655350994, 0.2159991624657806, 0.0021427840158845207, 0.21772178167006123, 0.0038120478926670894, 0.2218924206990224, 0.0030048029611665335, 0.2217049533665314, 0.010365999558627695, 0.2231707674828008, 0.010114237996561724, 0.2223376176899151, 0.00797510030975628]
UDPGtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
UDPKAAT	[0.2509936600130159, 0.5422449308165199, 0.254565380701542, 0.7685935713865187, 0.24849435899182193, 0.004281114983000472, 0.2502007020591691, 0.004281407827197545, 0.2535265991773151, 0.006056452705127766, 0.2521995309735522, 0.004983560188962389, 0.2870819039742989, 0.004915081057293186, 0.2534334315328033, 0.003522309421309653, 0.2532317416826812, 0.002528481155374012, 0.2817412924289598, 0.00233115820309166, 0.2501259221728128, 0.0025533050820742286, 0.2764378806687443, 0.004283925335344584, 0.2542694803264102, 0.00790431894208782, 0.2501264261162216, 0.007763766715571109, 0.24735518002717571, 0.0024180369398746617, 0.24904655172351026, 0.0016542841203831683, 0.25084493757306464, 0.002799995023602784]
UGLCURPpp	[0.18019322088905698, 0.024888766554748705, 0.18073587193652302, 0.046608780642445974, 0.18161389761254987, 0.01868852333500904, 0.18039700495797104, 0.02017965641405563, 0.1788225726589871, 0.026080748322744644, 0.17906479203507011, 0.009740630160676729, 0.18255523294906448, 0.018112162193983542, 0.18061794683098228, 0.007864783502198134, 0.18140024210900665, 0.007257876767120555, 0.18083830818372065, 0.006735875063912934, 0.17773060531009294, 0.007489597186701029, 0.17740918276811368, 0.003465881309637251, 0.18255994496206623, 0.00790431894208782, 0.17758431092986313, 0.004616902838216096, 0.17283063864548115, 0.006681571702959539, 0.17906877394842918, 0.006605879872474002, 0.17954895632942672, 0.00797510030975628]
UGLT	[0.2893083485312881, 0.03147323431324746, 0.30496377771887556, 0.07173384047190641, 0.28203285090376556, 0.01868852333500904, 0.29259592928809675, 0.022851327769168334, 0.2942328556843707, 0.0365331466025787, 0.29115347246775997, 0.015233359653492673, 0.29170186733453024, 0.04129187980619476, 0.2892938823039257, 0.0078072140390441835, 0.28881439023438565, 0.007257876767120555, 0.2857205650470819, 0.006735875063912934, 0.2856392273971687, 0.007489597186701029, 0.28551787589172484, 0.010465492799167824, 0.29182317307947225, 0.015413475466148355, 0.2862106445574794, 0.013235436796288762, 0.2825136937752799, 0.019339505741090796, 0.251707351534453, 0.01928577677821324, 0.2883872291859711, 0.021365297854391667]
UGLYCH	[0.24831800957574096, 0.5422449308165199, 0.24357715448684655, 0.7685935713865187, 0.23380905977521563, 0.9301324093044414, 0.24562893770804411, 0.9656932963069277, 0.2488207894312749, 0.7886229673953123, 0.2436873475906515, 0.5586498336401555, 0.25178800313260885, 0.4912069842145533, 0.2534334315328033, 0.4328821243425195, 0.24521348602220222, 0.48803847867056643, 0.24870453863263156, 0.5285996592383565, 0.2501259221728128, 0.5090669269870582, 0.2364291517174867, 0.16787139019787975, 0.24474699500761113, 0.20043141730533245, 0.24133081724291158, 0.36191846789549786, 0.24131150985346428, 0.09722643169710171, 0.24904655172351026, 0.1412909620710275, 0.24588574004937858, 0.13026699913059345]
UGMDDS	[0.2070390062613519, 0.03147323431324746, 0.22379378775804099, 0.03457706185087337, 0.22529897898782447, 0.009144124826302636, 0.21547728879245479, 0.02017965641405563, 0.21468942753404366, 0.010203328109627147, 0.21566517748247901, 0.009740630160676729, 0.21171875166052492, 0.02859482339457521, 0.20706817451222775, 0.005601153396203074, 0.21864869670087195, 0.0028855722632274215, 0.21324095664557213, 0.002919854060482404, 0.21474411684391836, 0.0029359852302998286, 0.20720291709351832, 0.002612270152377425, 0.2168500005946564, 0.003225205252763368, 0.21446009260871182, 0.0028276491285237244, 0.2106229866565258, 0.006681571702959539, 0.20789360632383547, 0.006605879872474002, 0.2165941732119972, 0.00797510030975628]
TUNGSabcpp	[0.2913289990431813, 0.06972414783128382, 0.2904171845359303, 0.1751739567795442, 0.2783451492292294, 0.10426647678538699, 0.29288584898920816, 0.1677276102568045, 0.2884478790916196, 0.10325239540510642, 0.2837190191737551, 0.03489172234140389, 0.2870819039742989, 0.07015044965313877, 0.2887188773543334, 0.027452113398971707, 0.29025812878445795, 0.016089015976107252, 0.282878227462709, 0.015999140283381112, 0.2819378762437861, 0.025951462716439486, 0.28268037738454344, 0.08283749208218007, 0.2961820784564964, 0.06451866190363055, 0.2510500155148562, 0.08681628118447954, 0.28336615275297267, 0.03528981586455119, 0.29206211686002176, 0.037818610316309065, 0.2906846069771382, 0.034306208061663464]
TUNGStex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
PRATPP	[0.5147552127867975, 0.04092831471850317, 0.512398196507675, 0.09941768212581896, 0.4908134995544288, 0.006935801515817595, 0.5013381140883305, 0.007423613420707165, 0.5007565200455836, 0.008811568556062285, 0.4956009380528958, 0.009740630160676729, 0.49815647999486906, 0.043041966343942605, 0.49802067900592817, 0.004667983434139805, 0.5137488563356498, 0.002849863152442081, 0.4915058061556822, 0.0028260039962606917, 0.4963315238204828, 0.00309087957601019, 0.5048565104968467, 0.0021712377211265147, 0.5071530987044665, 0.003225205252763368, 0.49917543022214816, 0.008833164055114954, 0.5055737929382127, 0.00184311100264326, 0.5013303999054713, 0.00219192604896274, 0.5052022582273721, 0.002665394174492973]
TYMtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
TYROXDApp	[0.13602757398624912, 0.008795394403867552, 0.134768637478416, 0.014760113252989076, 0.1311207516073623, 0.14270069950829684, 0.1345896921823642, 0.0925722338481072, 0.13109651576879083, 0.08072861324231183, 0.13159866715796165, 0.48107899708785723, 0.1349118607966786, 0.4912069842145533, 0.1334675409644142, 0.09792030449458117, 0.13173563598651958, 0.02792658620144779, 0.13223433549094354, 0.03424018003847403, 0.13018247895510177, 0.035126674841753275, 0.1317254568024932, 0.016931597315411002, 0.13635554796560995, 0.02029781189980856, 0.13013175466095708, 0.019356101714097816, 0.13134430173110132, 0.019339505741090796, 0.1341020354427954, 0.01132393233586576, 0.13216553938660394, 0.01708691372197269]
TYRPpp	[0.4171866594982416, 0.07688273811913396, 0.44664759532076237, 0.12331779320953105, 0.4218818451765603, 0.07807200347484636, 0.43465658283270026, 0.08613328795976781, 0.42497332668054466, 0.050677968187788906, 0.4238298697146173, 0.0251953677723666, 0.41095467157050214, 0.09058003127746052, 0.4152199662646379, 0.03471420835126606, 0.4207720937109938, 0.030872587841238416, 0.4076568474166807, 0.025836333378620648, 0.4043671836249011, 0.025951462716439486, 0.41888030572925034, 0.16787139019787975, 0.42375270915740393, 0.20043141730533245, 0.4225652791374082, 0.36191846789549786, 0.40867762247380496, 0.006681571702959539, 0.43215080220449625, 0.006605879872474002, 0.42881444667106394, 0.00797510030975628]
TYRPtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
UHGADA	[0.3152881408270574, 0.0028568144908891124, 0.3145645292196194, 0.0037083534580151433, 0.3157895046937505, 0.0026131260995490057, 0.3152096659747887, 0.0022982124935890143, 0.3228684898184884, 0.0023356261435564032, 0.31631623746285364, 0.0013861683682579158, 0.31393544100564363, 0.0027006858462653035, 0.3160316124599673, 0.0014342261398611492, 0.3156679272657304, 0.0008233711153739797, 0.3078907982051908, 0.0007954298794636319, 0.3169583525411748, 0.0010134730570712188, 0.3053803654419946, 0.0010259760851362484, 0.32146372964323666, 0.0012209119287845036, 0.31536823937331326, 0.0011889761765777399, 0.31405467594991116, 0.0007165669364465934, 0.3191574592929037, 0.0006738782506204199, 0.3127968682171222, 0.0006367670914808273]
ULA4NFT	[0.1516154493637107, 0.04351186610058442, 0.15542479979819826, 0.08626989892145341, 0.14955925998004313, 0.0029655181171795966, 0.15517399096127613, 0.0028905955153162373, 0.1553934174583453, 0.003045707548436434, 0.155045789085208, 0.0033564321962129815, 0.15310296652758962, 0.004718642772443938, 0.15186769935136762, 0.0019701059200558976, 0.15252547110756068, 0.0013322259440650887, 0.154973036165927, 0.0011537664883101717, 0.15267530519488798, 0.001487267526302914, 0.15158794635276296, 0.001566596484734138, 0.1555347316245163, 0.002268200332304992, 0.15471560911352286, 0.0024379106967095444, 0.15265577617341972, 0.0012526465265677658, 0.15514416307684195, 0.0009426992149102056, 0.1545649728504838, 0.0010597983315402324]
ULA4Ntppi	[0.25409129675257863, 0.012868076096453974, 0.2549234971695438, 0.022245911143673386, 0.24849435899182193, 0.009613980849810091, 0.25229709083360713, 0.009355297187208981, 0.2543165171943884, 0.010714586721140769, 0.2521995309735522, 0.006001898796669502, 0.2521434310625493, 0.01405839031573089, 0.2534334315328033, 0.005638110622423403, 0.2532317416826812, 0.003412281647311201, 0.24870453863263156, 0.0032355315492281654, 0.2501259221728128, 0.003883574168763218, 0.2505511181841171, 0.004618256371938015, 0.2542694803264102, 0.0057621711268086885, 0.2521934506056733, 0.006149283490576396, 0.24869948766013467, 0.0035911966226036046, 0.2566075730382721, 0.00352812437146197, 0.25392656231846367, 0.0033191697273120538]
UM3PL	[0.22349287471533916, 0.020869908849288975, 0.22641217453097115, 0.02864286570480362, 0.22529897898782447, 0.01868852333500904, 0.2247547192280207, 0.02017965641405563, 0.22336689242317023, 0.02182790238601215, 0.22166992821994455, 0.009740630160676729, 0.22759987571132018, 0.01364765572013701, 0.2096556967853931, 0.005370170732326028, 0.2140287333406406, 0.002921281374012763, 0.22461030698306386, 0.0028260039962606917, 0.22214681915068346, 0.002981542390802876, 0.2142966633614718, 0.007484967175068932, 0.22556781134870477, 0.010140920055321072, 0.23246919528907975, 0.009842940901178968, 0.2248306362847381, 0.006681571702959539, 0.2309534722241605, 0.006605879872474002, 0.22205044546601924, 0.00797510030975628]
TYRTA	[0.24745201649921533, 0.004040942207676354, 0.254565380701542, 0.006022145533317567, 0.23806410016891125, 0.005479247842944483, 0.2502007020591691, 0.005517685437758707, 0.24679604762381208, 0.007647035052059035, 0.2521995309735522, 0.0026701605258016665, 0.24088227037198537, 0.006111568792284057, 0.24731852098368828, 0.002182609970822781, 0.24174851350202872, 0.00119831677862006, 0.23342155349461993, 0.0010769800721287704, 0.2501259221728128, 0.001259481723787676, 0.23359165321030526, 0.0018226798319120859, 0.2409692770141902, 0.0026293342645534352, 0.2501264261162216, 0.0024379106967095444, 0.23506014401705091, 0.001190492371191398, 0.24882486829691236, 0.0011719876844514937, 0.25084493757306464, 0.0014636008788696641]
PRFGS	[0.08464531811239424, 0.00874157041674086, 0.08240090201981307, 0.014433460254122852, 0.07750724264679797, 0.002801068508951987, 0.07921502927007995, 0.00265879346333602, 0.07874247760439378, 0.002960497779850831, 0.08012937512254285, 0.0027033672195312464, 0.0806272913139602, 0.0032007105713361154, 0.0771170559043695, 0.0020163024528313074, 0.08004979589393127, 0.0008858620592483264, 0.08164072648910532, 0.0009490027118264347, 0.07836356280774612, 0.0011136988101779237, 0.07440798695742902, 0.0076130088486579045, 0.08114274652330372, 0.01168476761568317, 0.08239333961934678, 0.01008209857524676, 0.07906015109928013, 0.001190492371191398, 0.07875835728201534, 0.0012747721707975883, 0.07587978350300846, 0.0008963544433354622]
