gene	transcript_abund
KPN_pKPN4p07053	77.372
KPN_pKPN4p07054	90.834
KPN_pKPN4p07055	54.16
KPN_pKPN4p07056	363.956
KPN_pKPN4p07057	64.837
KPN_pKPN4p07058	72.729
KPN_pKPN4p07059	95.941
KPN_pKPN4p07061	29.401
KPN_pKPN4p07062	104.761
KPN_pKPN4p07063	49.982
KPN_pKPN4p07064	159.54
KPN_pKPN4p07065	84.18
KPN_pKPN4p07066	26.925
KPN_pKPN4p07067	41.162
KPN_pKPN4p07068	205.963
KPN_pKPN4p07069	55.243
KPN_pKPN4p07070	60.659
KPN_pKPN4p07071	32.341
KPN_pKPN4p07072	83.561
KPN_pKPN4p07073	47.816
KPN_pKPN4p07074	26.925
KPN_pKPN4p07075	30.175
KPN_pKPN4p07076	34.972
KPN_pKPN4p07077	39.614
KPN_pKPN4p07078	48.125
KPN_pKPN4p07079	39.924
KPN_pKPN4p07080	95.012
KPN_pKPN4p07081	26.771
KPN_pKPN4p07082	55.708
KPN_pKPN4p07083	191.727
KPN_pKPN4p07084	395.833
KPN_pKPN4p07085	158.457
KPN_pKPN4p07086	249.91
KPN_pKPN4p07087	19.188
KPN_pKPN4p07088	39.614
KPN_pKPN4p07089	21.974
KPN_pKPN4p07090	117.45
KPN_pKPN4p07091	146.078
KPN_pKPN4p07092	105.844
KPN_pKPN4p07093	50.911
KPN_pKPN4p07094	118.069
KPN_pKPN4p07095	80.776
KPN_pKPN4p07096	25.997
KPN_pKPN4p07097	93.31
KPN_pKPN4p07098	24.449
KPN_pKPN4p07099	49.363
KPN_pKPN4p07100	102.595
KPN_pKPN4p07101	58.493
KPN_pKPN4p07102	60.04
KPN_pKPN4p07103	22.438
KPN_pKPN4p07104	30.33
KPN_pKPN4p07105	37.603
KPN_pKPN4p07106	25.842
KPN_pKPN4p07107	164.028
KPN_pKPN4p07108	68.242
KPN_pKPN4p07109	61.433
KPN_pKPN4p07110	26.925
KPN_pKPN4p07111	245.113
KPN_pKPN4p07112	51.375
KPN_pKPN4p07113	26.771
KPN_pKPN4p07114	87.739
KPN_pKPN4p07115	37.603
KPN_pKPN4p07116	41.007
KPN_pKPN4p07117	32.032
KPN_pKPN4p07118	40.233
KPN_pKPN4p07119	35.746
KPN_pKPN4p07120	99.19
KPN_pKPN4p07121	117.605
KPN_pKPN4p07122	38.841
KPN_pKPN4p07123	58.338
KPN_pKPN4p07124	47.351
KPN_pKPN4p07125	83.097
KPN_pKPN4p07126	46.578
KPN_pKPN4p07127	43.947
KPN_pKPN4p07128	34.198
KPN_pKPN4p07129	67.932
KPN_pKPN4p07130	90.215
KPN_pKPN4p07131	171.301
KPN_pKPN4p07132	69.634
KPN_pKPN4p07133	42.09
KPN_pKPN4p07134	25.533
KPN_pKPN4p07135	36.519
KPN_pKPN4p07136	48.28
KPN_pKPN4p07137	46.578
KPN_pKPN4p07138	47.197
KPN_pKPN4p07139	321.247
KPN_pKPN4p07140	46.268
KPN_pKPN4p07141	73.503
KPN_pKPN4p07142	52.148
KPN_pKPN4p07143	118.224
KPN_pKPN4p07144	76.443
KPN_pKPN4p07145	236.602
KPN_pKPN4p07146	29.092
KPN_pKPN4p07147	29.246
KPN_pKPN4p07148	39.15
KPN_pKPN4p07149	89.906
KPN_pKPN4p07150	27.39
KPN_pKPN4p07151	63.754
KPN_pKPN4p07152	53.851
KPN_pKPN4p07153	168.515
KPN_pKPN4p07154	346.161
KPN_pKPN4p07155	65.611
KPN_pKPN4p07156	88.049
KPN_pKPN4p07157	44.721
KPN_pKPN4p07158	281.787
KPN_pKPN4p07159	645.434
KPN_pKPN4p07160	86.656
KPN_pKPN4p07161	70.872
KPN_pKPN5p08161	66.54
KPN_pKPN5p08162	14.546
KPN_pKPN5p08163	86.811
KPN_pKPN5p08164	63.909
KPN_pKPN5p08165	164.492
KPN_pKPN5p08166	27.235
KPN_pKPN5p08167	38.686
KPN_pKPN5p08168	29.556
KPN_pKPN5p08169	22.438
KPN_pKPN5p08170	60.814
KPN_pKPN5p08171	51.53
KPN_pKPN5p08172	97.643
KPN_pKPN5p08173	45.959
KPN_pKPN5p08174	25.842
KPN_pKPN5p08175	92.227
KPN_pKPN5p08176	27.235
KPN_pKPN5p08177	86.037
KPN_pKPN5p08178	73.039
KPN_pKPN5p08179	96.405
KPN_pKPN5p08180	102.44
KPN_pKPN5p08181	292.001
KPN_pKPN5p08182	121.783
KPN_pKPN5p08183	97.488
KPN_pKPN5p08184	35.436
KPN_pKPN5p08185	144.994
KPN_pKPN5p08186	19.188
KPN_pKPN5p08187	83.252
KPN_pKPN5p08188	86.347
KPN_pKPN5p08189	29.556
KPN_pKPN5p08190	66.23
KPN_pKPN5p08191	90.989
KPN_pKPN5p08192	79.383
KPN_pKPN5p08193	25.997
KPN_pKPN5p08194	98.726
KPN_pKPN5p08195	86.656
KPN_pKPN5p08196	101.976
KPN_pKPN5p08197	61.278
KPN_pKPN5p08198	95.322
KPN_pKPN5p08199	185.537
KPN_pKPN5p08200	100.583
KPN_pKPN5p08201	41.162
KPN_pKPN5p08202	159.54
KPN_pKPN5p08203	39.614
KPN_pKPN5p08204	86.192
KPN_pKPN5p08205	121.938
KPN_pKPN5p08206	85.109
KPN_pKPN5p08207	70.253
KPN_pKPN5p08208	162.48
KPN_pKPN5p08209	50.446
KPN_pKPN5p08210	135.091
KPN_pKPN5p08211	48.125
KPN_pKPN5p08212	265.694
KPN_pKPN5p08213	133.234
KPN_pKPN5p08214	115.284
KPN_pKPN5p08215	46.113
KPN_pKPN5p08216	62.362
KPN_pKPN5p08217	23.985
KPN_pKPN5p08218	121.319
KPN_pKPN5p08219	86.192
KPN_pKPN5p08220	34.353
KPN_pKPN5p08221	105.225
KPN_pKPN5p08222	73.658
KPN_pKPN5p08223	145.923
KPN_pKPN5p08224	118.069
KPN_pKPN5p08225	153.97
KPN_pKPN5p08226	50.292
KPN_pKPN5p08227	116.831
KPN_pKPN5p08228	78.145
KPN_pKPN5p08229	86.811
KPN_pKPN5p08230	33.27
KPN_pKPN5p08231	73.503
KPN_pKPN5p08232	38.531
KPN_pKPN5p08233	59.112
KPN_pKPN5p08234	77.836
KPN_pKPN5p08235	85.418
KPN_pKPN5p08236	115.284
KPN_pKPN5p08237	17.95
KPN_pKPN5p08238	75.205
KPN_pKPN5p08239	32.341
KPN_pKPN5p08240	86.347
KPN_pKPN5p08241	134.627
KPN_pKPN5p08242	67.623
KPN_pKPN5p08243	44.257
KPN_pKPN5p08244	32.96
KPN_pKPN5p08245	17.795
KPN_pKPN5p08246	85.264
KPN_pKPN5p08247	178.264
KPN_pKPN5p08248	98.881
KPN_pKPN5p08249	138.031
KPN_pKPN5p08250	42.864
KPN_pKPN5p08251	137.103
KPN_pKPN5p08252	38.995
KPN_pKPN5p08253	86.656
KPN_pKPN5p08254	79.383
KPN_pKPN5p08255	11.915
KPN_pKPN5p08256	140.197
KPN_pKPN5p08257	34.044
KPN_pKPN5p08258	103.368
KPN_pKPN6p09258	22.438
KPN_pKPN6p09259	47.97
KPN_pKPN6p09260	11.142
KPN_pKPN6p09261	172.693
KPN_pKPN6p09262	73.194
KPN_pKPN7p10262	63.754
KPN_pKPN7p10263	27.39
KPN_pKPN7p10264	40.852
KPN_pKPN7p10265	20.89
KPN_pKPN7p10266	48.125
