reaction	linear_coefficient
DHORD5	[0.2907811660451503, 0.2890176245275957, 0.2960306971869207, 0.023998875392254603, 0.29466756566704366, 0.027294454756816144, 0.29568036738049175, 0.06665028671372845, 0.30014543847136876, 0.030340785468142832, 0.2917697331512961, 0.004600072324747026, 0.3058634869595031, 0.013994214699507138, 0.29249356564423645, 0.006979777352013246, 0.29291155032869526, 0.021633965706049793, 0.2967913517163346, 0.02494737876922055, 0.29015416617245837, 0.0131050039832991, 0.2885647709037716, 0.018026623258281627, 0.2902193664269288, 0.027886261984510396, 0.301384119588778, 0.010979838012578104, 0.30244361592228053, 0.030900794583595133, 0.29285642759914404, 0.04017376963142172, 0.2994029703029874, 0.3028527249204467, 0.015681389368146226, 0.29501952220194244, 0.03676093025624166, 0.29627755408790807, 0.29158935791088847, 0.29543829054097276, 0.2930351144142931, 0.28773600357735746, 0.2955568809565406, 0.05393169497758591, 0.29028408369660713, 0.24040055216971365, 0.29531323769183426, 0.09294220816064129, 0.30533196818632546, 0.2923540804786766, 0.05628256640259046, 0.2991900620432473, 0.21619770774319544, 0.2928482921457161, 0.10401464334215402, 0.2913725595899558, 0.047859175122940696, 0.30488776561907155, 0.16056072636777316, 0.29733776649567145, 0.2883825059114183, 0.29446141887454624, 0.2948645432205664, 0.16758495649739588, 0.30946656333050676, 0.11850849081422944]
ARBTNabcpp	[0.1509351987864475, 0.1504628358701084, 0.15639563383058153, 0.6103526341981321, 0.1520942058922637, 0.5331993098411846, 0.15228250268526897, 1.0, 0.1604079082620255, 1.0, 0.15296355564698794, 0.12947375000570696, 0.15478841566521273, 0.5115521405220699, 0.1509351987864475, 0.4038880901579054, 0.1531515455230089, 0.6840376608084417, 0.15458886303751695, 0.568946107830925, 0.15237575928316605, 0.6403655516077401, 0.1566468215409891, 0.5061246157699529, 0.15323913939973252, 0.6003215475933636, 0.15052693319114416, 0.6149598447685989, 0.1581017755236758, 0.8327467262815521, 0.15601769168222387, 0.8952807205035537, 0.15110140927223295, 0.1544315398580366, 0.07695736298113608, 0.15195080130948238, 0.7970689775836918, 0.15403271364729254, 0.1532368743262241, 0.15257520775978564, 0.15488274835291252, 0.15361209779938398, 0.15327447026763083, 0.025465378498703138, 0.15181682744472078, 0.14034382844134974, 0.15790510464734378, 0.07587382614715968, 0.15526735560912644, 0.15782840258204558, 0.08925738382222514, 0.1557900087319646, 0.15787388165890656, 0.15210173949462175, 0.07956298387102186, 0.1572065336165558, 0.10876622185332815, 0.15649628820832495, 0.3028623318352822, 0.15337071824610837, 0.15332683353111645, 0.15283450009588806, 0.1551570707016143, 0.943829699812095, 0.1570568065104149, 0.4859371758350661]
DHORTS	[0.28707096691379685, 0.28759509076314516, 0.29284400486965984, 0.12339334731439607, 0.29003103364184757, 0.0235614005673789, 0.29568036738049175, 0.14522212810477506, 0.29927025560993237, 0.04826006156927442, 0.2914799498997213, 0.004852940442735832, 0.28939832622570866, 0.02983089979860723, 0.2862147671142538, 0.009703173772153524, 0.28976766474001925, 0.050802280682448346, 0.29072173329711676, 0.05074300995556635, 0.28958008947708636, 0.026403646601662046, 0.2879887099895236, 0.05029695924126092, 0.28850353894850883, 0.06118504857086735, 0.28955783920196543, 0.024448202287050424, 0.29209240824429294, 0.09332198371330577, 0.2922826802787377, 0.06623634143188081, 0.28718655818742717, 0.28844290112797966, 0.026244420626128417, 0.28839863572200974, 0.052933762118685654, 0.2870446232682333, 0.2913023195632025, 0.2865452070746739, 0.2859285112218352, 0.28658719067990157, 0.29062055242243556, 0.08601260741229749, 0.2868651390977951, 0.10035872776380213, 0.29415611657145957, 0.25105550899545975, 0.2962989526719697, 0.2914786422277223, 0.054311859765787014, 0.2887819936577509, 0.21619770774319544, 0.2897142595968051, 0.10401464334215402, 0.2899299141493817, 0.058685954280574854, 0.29819560095152803, 0.9557206005975485, 0.2904685633982768, 0.28781023611319656, 0.29157696024361635, 0.2862583334144708, 0.943829699812095, 0.29246701353134275, 0.057610670586084]
DAPE	[0.3510005519463468, 0.34307390757671813, 0.3548396554054618, 0.01776478974354465, 0.3563913982524667, 0.014222767545276734, 0.34635913080691594, 0.017030953428821983, 0.3509060444346792, 0.011564342567549152, 0.3491468169630978, 0.004322534146466629, 0.3454376452144129, 0.0110631692310185, 0.3487173524808985, 0.006979777352013246, 0.34292791196672207, 0.017590449580987856, 0.35286306473196605, 0.019068753226113382, 0.3467007206666054, 0.0131050039832991, 0.34588283187144336, 0.010486027040646375, 0.3476995869539986, 0.016461119659489414, 0.3489776869991214, 0.010979838012578104, 0.3470113156469494, 0.015380865448226703, 0.3421986971540923, 0.018983021448492052, 0.3442911822624878, 0.3518461258148345, 0.015681389368146226, 0.349425937189216, 0.014508283729206439, 0.3620621861780914, 0.34354329884205914, 0.34506743375612414, 0.3444869215276879, 0.34776147746942687, 0.34375867723074266, 0.010644436418420285, 0.34441737317779725, 0.017713728502274328, 0.3447801655878508, 0.01018489084650375, 0.3510798209525783, 0.3501330050416548, 0.01130777736012716, 0.35094129096002075, 0.01677841957712057, 0.3492608780261143, 0.013127276364344227, 0.34878984812480873, 0.011068650686809447, 0.3595889376842094, 0.02605357801252423, 0.3439911041988101, 0.3424620018433611, 0.3521505914931443, 0.35510801186323565, 0.010048868431933129, 0.361637595472769, 0.01542605808985263]
DAPtex	[0.25072384129953135, 0.25022368916685855, 0.25392143782537613, 8.109452972024776e-05, 0.25240121212161254, 6.511831621507665e-05, 0.25209805329451324, 8.5880114225395e-05, 0.25438648505751, 5.257221044629249e-05, 0.2528358869989747, 2.3776140656925046e-05, 0.2527546603871971, 5.1046297038575925e-05, 0.2500103414665788, 3.410324522009149e-05, 0.24765244205342987, 8.020371207768545e-05, 0.2562246061255526, 8.572733272520192e-05, 0.2511585542252725, 5.806962834006555e-05, 0.2531787718119777, 4.708708608423321e-05, 0.2516546968349326, 5.976202058547544e-05, 0.2521016843432734, 5.000346642500809e-05, 0.2534608213373907, 6.58198658004328e-05, 0.25316600512931253, 8.609492548849856e-05, 0.2511467048873314, 0.25361289874741916, 8.08191134994195e-05, 0.25231334781135056, 7.922139415455323e-05, 0.2536170684529433, 0.24972336248684238, 0.251588199998195, 0.24887324379987388, 0.2530260406646565, 0.25683426990681774, 0.00026208633252903797, 0.25072260391288065, 0.0002550180181908461, 0.2541327260622839, 6.469974116508601e-05, 0.25685816696466196, 0.25402299915188126, 0.00016136020419430877, 0.25499767544466, 0.00014216881813200515, 0.2511499719877322, 0.0002924972549760053, 0.25217442301236914, 0.00019055977961303903, 0.2569209304974298, 0.00015013169873387392, 0.25201388863566654, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.00011104609099609485, 0.2552863426736539, 6.844453377513539e-05]
DASYN120	[0.38981494285896634, 0.37351613013596074, 0.3696143197854895, 0.01776478974354465, 0.38971647218356364, 0.017142574359296763, 0.3639239294944834, 0.018731933770110287, 0.37716153027777083, 0.011564342567549152, 0.3966712702213578, 0.004153821401596608, 0.3887670155665038, 0.0110631692310185, 0.3695515476031135, 0.006979777352013246, 0.35150214539038377, 0.017590449580987856, 0.3589326831511838, 0.020321955246151647, 0.3822934757796726, 0.0131050039832991, 0.3723816339268495, 0.010486027040646375, 0.3817301652759951, 0.013887749746391063, 0.3743609229513045, 0.010979838012578104, 0.3593752581512123, 0.014299164632421407, 0.38236100958253844, 0.018983021448492052, 0.37980400817981413, 0.40285690204016766, 0.020311488552351167, 0.3767730769976339, 0.016580852887855362, 0.4004365548973649, 0.3604785613555347, 0.3840822515437575, 0.35216205297554243, 0.3681529063992687, 0.3669884585677075, 0.009519900898862186, 0.37376331431760035, 0.017713728502274328, 0.35866561903234667, 0.016495325101242284, 0.3592386736752221, 0.39098679008618475, 0.009589935481005294, 0.38765864331996613, 0.01677841957712057, 0.39570154215997744, 0.01136259381006634, 0.387741275020312, 0.009903167665513711, 0.359879901365407, 0.02605357801252423, 0.4009482465480409, 0.3733645709473285, 0.38561031161193116, 0.3576898748050643, 0.019443565449659417, 0.36398236096230885, 0.014487644695675416]
DHPACCOAHIT	[0.1489373992541803, 0.1504628358701084, 0.15436773871959736, 0.6103526341981321, 0.14919637337651614, 0.5331993098411846, 0.1499789225295224, 0.46438821021691706, 0.1528229901295768, 0.4204464263729907, 0.15238398914383847, 0.12947375000570696, 0.15132206603704546, 0.5115521405220699, 0.1506497988532665, 0.4038880901579054, 0.15057927549591038, 0.6840376608084417, 0.15169856855217514, 0.1473654388389047, 0.1497924141539918, 0.06809864778071022, 0.1497340905700136, 0.5061246157699529, 0.14837762821087588, 0.6003215475933636, 0.15052693319114416, 0.6149598447685989, 0.14976330267196356, 0.8327467262815521, 0.15257520775978564, 0.8952807205035537, 0.1496808962355399, 0.1475148244376524, 1.0, 0.14849642575473485, 0.7970689775836918, 0.1505703645899145, 0.14921833745861976, 0.14884585017714422, 0.15488274835291252, 0.15102726878010828, 0.15124186440064638, 0.05767813029958476, 0.15181682744472078, 0.05205710203346259, 0.15385518072603252, 0.10938961659054493, 0.15351903002570277, 0.1546184623285468, 0.03990185200113509, 0.15347710464629874, 0.21619770774319544, 0.15039226719521573, 0.10401464334215402, 0.15345565547106288, 0.017303028258622483, 0.1527137603527569, 0.009418818644893466, 0.1493636831059615, 0.14932094494356513, 0.15139227078042314, 0.15487019704141114, 0.943829699812095, 0.15412584964849008, 0.024054728827718135]
ARBt2rpp	[0.21971658268307478, 0.2033810919076703, 0.2062239137004785, 0.6103526341981321, 0.22135240301863038, 0.5331993098411846, 0.22340553999394375, 1.0, 0.22050379808065745, 1.0, 0.2094712897040654, 0.12947375000570696, 0.2119831845299728, 0.5115521405220699, 0.20972758502173885, 0.4038880901579054, 0.20545436940734546, 0.6840376608084417, 0.2187534006121054, 0.568946107830925, 0.21609827246946375, 0.6403655516077401, 0.20820427336618136, 0.5061246157699529, 0.22587583598617897, 0.6003215475933636, 0.21138901030376506, 0.6149598447685989, 0.21618355193905062, 0.8327467262815521, 0.20736807685859435, 0.8952807205035537, 0.21133116202801827, 0.20083117246978033, 0.489474339715111, 0.20808440407412968, 0.7970689775836918, 0.20885324038911193, 0.2066260069958249, 0.22285925450956645, 0.21571527168035173, 0.2113399458965417, 0.21076817907661885, 0.08601260741229749, 0.2079445012752179, 0.24040055216971365, 0.2264645310295422, 1.0, 0.2170415262234297, 0.2153155143947057, 0.12456692375425119, 0.21332349786290264, 0.21619770774319544, 0.21763151097185193, 0.10401464334215402, 0.21577793850386806, 0.10876622185332815, 0.2207992617529818, 0.9557206005975485, 0.21862814767135763, 0.21684878113371603, 0.21311968548232302, 0.22371987549017602, 0.943829699812095, 0.22241714453133893, 0.4859371758350661]
DHPDO	[0.34215315401773494, 0.3433584143296083, 0.3438310819458335, 0.6103526341981321, 0.3436409351831774, 0.11349253407219285, 0.3282184370804119, 1.0, 0.3468218577479761, 0.26086395381938204, 0.3311802553654629, 0.12947375000570696, 0.3445710578073711, 0.09492550176112902, 0.33530355562139036, 0.4038880901579054, 0.3463576053361867, 0.6840376608084417, 0.3436141223788722, 0.568946107830925, 0.3360803018022225, 0.3186602986522013, 0.33666585724347603, 0.04532571520451884, 0.32710965721295865, 0.6003215475933636, 0.3273442472671471, 0.6149598447685989, 0.3470113156469494, 0.2072543127785572, 0.3384693395714508, 0.1483769918878264, 0.3209947684607218, 0.3452176068702996, 1.0, 0.3307147362676669, 0.18687851190192584, 0.3438848536268565, 0.3398118003221408, 0.32326503558068187, 0.34192854437840314, 0.3385709742897799, 0.34259718816389445, 0.08601260741229749, 0.33615492373066824, 0.10895716892007855, 0.34246592334710146, 0.04230768649429512, 0.3341793403128161, 0.3375850567779777, 0.12456692375425119, 0.3532541950456865, 0.023500836883529958, 0.3455570213774013, 0.07644462773704605, 0.3381142718645597, 0.03228605913079867, 0.339512443681579, 0.26567075186224687, 0.32395592849807575, 0.3241493683002693, 0.3495545787253073, 0.3390430868918572, 0.08534587596587345, 0.33731065351879275, 0.10458898904779618]
DHPPDA2	[0.25072384129953135, 0.27991340843511203, 0.25392143782537613, 0.036052427225352394, 0.25240121212161254, 0.048662389370563254, 0.25209805329451324, 0.028422535132487742, 0.25438648505751, 0.03111810566431064, 0.2528358869989747, 0.019340433348972553, 0.2527546603871971, 0.04399917158459143, 0.2500103414665788, 0.03112020922110672, 0.24765244205342987, 0.053382074589062765, 0.2875424093632408, 0.0696005058573088, 0.2844133992187379, 0.04488622118500457, 0.2531787718119777, 0.04844037670174054, 0.2516546968349326, 0.03994699567360988, 0.25321366045224863, 0.04657649956934014, 0.2823162676595269, 0.040923015048349005, 0.25316600512931253, 0.042340067373190814, 0.2511467048873314, 0.25361289874741916, 0.029997052573853246, 0.25231334781135056, 0.031849485764343155, 0.28444786147519974, 0.24972336248684238, 0.251588199998195, 0.24887324379987388, 0.2530260406646565, 0.28510347935490643, 0.019060182625608324, 0.25072260391288065, 0.018861480848166003, 0.2854777081686497, 0.028176341700439148, 0.2855176115741904, 0.25402299915188126, 0.011973047753442973, 0.2815541683900452, 0.028867017385040303, 0.2800272499001711, 0.021585650083969583, 0.25217442301236914, 0.017944425128150573, 0.29121247260278704, 0.05420449086373182, 0.25201388863566654, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.02894513352078732, 0.2552863426736539, 0.02272314383730679]
DASYN140	[0.38981494285896634, 0.37351613013596074, 0.3696143197854895, 0.01776478974354465, 0.38971647218356364, 0.017142574359296763, 0.3639239294944834, 0.018731933770110287, 0.37716153027777083, 0.011564342567549152, 0.3966712702213578, 0.004153821401596608, 0.3887670155665038, 0.0110631692310185, 0.3695515476031135, 0.006979777352013246, 0.35150214539038377, 0.017590449580987856, 0.3589326831511838, 0.020321955246151647, 0.3822934757796726, 0.0131050039832991, 0.3723816339268495, 0.010486027040646375, 0.3817301652759951, 0.013887749746391063, 0.3743609229513045, 0.010979838012578104, 0.3593752581512123, 0.014299164632421407, 0.38236100958253844, 0.018983021448492052, 0.37980400817981413, 0.40285690204016766, 0.020311488552351167, 0.3767730769976339, 0.016580852887855362, 0.4004365548973649, 0.3604785613555347, 0.3840822515437575, 0.35216205297554243, 0.3681529063992687, 0.3669884585677075, 0.009519900898862186, 0.37376331431760035, 0.017713728502274328, 0.35866561903234667, 0.016495325101242284, 0.3592386736752221, 0.39098679008618475, 0.009589935481005294, 0.38765864331996613, 0.01677841957712057, 0.39570154215997744, 0.01136259381006634, 0.387741275020312, 0.009903167665513711, 0.359879901365407, 0.02605357801252423, 0.4009482465480409, 0.3733645709473285, 0.38561031161193116, 0.3576898748050643, 0.019443565449659417, 0.36398236096230885, 0.014487644695675416]
DASYN141	[0.38981494285896634, 0.37351613013596074, 0.3696143197854895, 0.01776478974354465, 0.38971647218356364, 0.017142574359296763, 0.3639239294944834, 0.018731933770110287, 0.37716153027777083, 0.011564342567549152, 0.3966712702213578, 0.004153821401596608, 0.3887670155665038, 0.0110631692310185, 0.3695515476031135, 0.006979777352013246, 0.35150214539038377, 0.017590449580987856, 0.3589326831511838, 0.020321955246151647, 0.3822934757796726, 0.0131050039832991, 0.3723816339268495, 0.010486027040646375, 0.3817301652759951, 0.013887749746391063, 0.3743609229513045, 0.010979838012578104, 0.3593752581512123, 0.014299164632421407, 0.38236100958253844, 0.018983021448492052, 0.37980400817981413, 0.40285690204016766, 0.020311488552351167, 0.3767730769976339, 0.016580852887855362, 0.4004365548973649, 0.3604785613555347, 0.3840822515437575, 0.35216205297554243, 0.3681529063992687, 0.3669884585677075, 0.009519900898862186, 0.37376331431760035, 0.017713728502274328, 0.35866561903234667, 0.016495325101242284, 0.3592386736752221, 0.39098679008618475, 0.009589935481005294, 0.38765864331996613, 0.01677841957712057, 0.39570154215997744, 0.01136259381006634, 0.387741275020312, 0.009903167665513711, 0.359879901365407, 0.02605357801252423, 0.4009482465480409, 0.3733645709473285, 0.38561031161193116, 0.3576898748050643, 0.019443565449659417, 0.36398236096230885, 0.014487644695675416]
