gene	transcript_abund
KPN_pKPN4p07057	115.952
KPN_pKPN4p07058	126.587
KPN_pKPN4p07059	163.811
KPN_pKPN4p07061	51.88
KPN_pKPN4p07062	178.338
KPN_pKPN4p07063	86.64
KPN_pKPN4p07064	268.868
KPN_pKPN4p07065	143.578
KPN_pKPN4p07066	48.248
KPN_pKPN4p07067	73.151
KPN_pKPN4p07068	347.337
KPN_pKPN4p07069	93.643
KPN_pKPN4p07070	103.89
KPN_pKPN4p07071	57.068
KPN_pKPN4p07072	148.896
KPN_pKPN4p07073	84.694
KPN_pKPN4p07074	48.119
KPN_pKPN4p07075	49.935
KPN_pKPN4p07076	62.256
KPN_pKPN4p07077	66.536
KPN_pKPN4p07078	80.673
KPN_pKPN4p07079	66.796
KPN_pKPN4p07080	160.698
KPN_pKPN4p07081	45.914
KPN_pKPN4p07082	95.589
KPN_pKPN4p07083	258.363
KPN_pKPN4p07084	671.587
KPN_pKPN4p07085	272.37
KPN_pKPN4p07086	423.211
KPN_pKPN4p07087	35.278
KPN_pKPN4p07088	66.925
KPN_pKPN4p07089	36.965
KPN_pKPN4p07090	199.219
KPN_pKPN4p07091	247.338
KPN_pKPN4p07092	183.266
KPN_pKPN4p07093	87.418
KPN_pKPN4p07094	198.96
KPN_pKPN4p07095	136.834
KPN_pKPN4p07096	46.433
KPN_pKPN4p07097	158.364
KPN_pKPN4p07098	45.136
KPN_pKPN4p07099	84.954
KPN_pKPN4p07100	167.572
KPN_pKPN4p07101	99.739
KPN_pKPN4p07102	103.371
KPN_pKPN4p07103	37.872
KPN_pKPN4p07104	50.583
KPN_pKPN4p07105	63.423
KPN_pKPN4p07106	46.044
KPN_pKPN4p07107	279.763
KPN_pKPN4p07108	114.655
KPN_pKPN4p07109	103.76
KPN_pKPN4p07110	48.248
KPN_pKPN4p07111	411.798
KPN_pKPN4p07112	87.029
KPN_pKPN4p07113	46.433
KPN_pKPN4p07114	147.728
KPN_pKPN4p07115	66.017
KPN_pKPN4p07116	72.891
KPN_pKPN4p07117	54.215
KPN_pKPN4p07118	71.205
KPN_pKPN4p07119	62.386
KPN_pKPN4p07120	168.869
KPN_pKPN4p07121	199.349
KPN_pKPN4p07122	66.666
KPN_pKPN4p07123	98.572
KPN_pKPN4p07124	80.933
KPN_pKPN4p07125	138.779
KPN_pKPN4p07126	77.431
KPN_pKPN4p07127	74.967
KPN_pKPN4p07128	61.608
KPN_pKPN4p07129	115.174
KPN_pKPN4p07130	150.193
KPN_pKPN4p07131	291.825
KPN_pKPN4p07132	118.805
KPN_pKPN4p07133	70.816
KPN_pKPN4p07134	43.968
KPN_pKPN4p07135	62.126
KPN_pKPN4p07136	81.063
KPN_pKPN4p07137	79.376
KPN_pKPN4p07138	80.933
KPN_pKPN4p07139	544.611
KPN_pKPN4p07140	79.376
KPN_pKPN4p07141	128.273
KPN_pKPN4p07142	87.677
KPN_pKPN4p07143	202.981
KPN_pKPN4p07144	130.219
KPN_pKPN4p07145	400.643
KPN_pKPN4p07146	51.232
KPN_pKPN4p07147	50.453
KPN_pKPN4p07148	66.277
KPN_pKPN4p07149	153.305
KPN_pKPN4p07150	48.508
KPN_pKPN4p07151	110.115
KPN_pKPN4p07152	89.752
KPN_pKPN4p07153	284.821
KPN_pKPN4p07154	585.855
KPN_pKPN4p07155	112.191
KPN_pKPN4p07156	154.473
KPN_pKPN4p07157	77.69
KPN_pKPN4p07158	473.146
KPN_pKPN4p07159	1084.422
KPN_pKPN4p07160	147.858
KPN_pKPN4p07161	121.918
KPN_pKPN5p08161	116.211
KPN_pKPN5p08162	26.329
KPN_pKPN5p08163	147.08
KPN_pKPN5p08164	112.45
KPN_pKPN5p08165	278.725
KPN_pKPN5p08166	44.876
KPN_pKPN5p08167	64.85
KPN_pKPN5p08168	51.102
KPN_pKPN5p08169	38.262
KPN_pKPN5p08170	103.112
KPN_pKPN5p08171	87.807
KPN_pKPN5p08172	156.418
KPN_pKPN5p08173	78.339
KPN_pKPN5p08174	44.098
KPN_pKPN5p08175	158.493
KPN_pKPN5p08176	46.044
KPN_pKPN5p08177	147.728
KPN_pKPN5p08178	125.42
KPN_pKPN5p08179	168.999
KPN_pKPN5p08180	173.02
KPN_pKPN5p08181	499.216
KPN_pKPN5p08182	204.018
KPN_pKPN5p08183	167.962
KPN_pKPN5p08184	61.218
KPN_pKPN5p08185	243.447
KPN_pKPN5p08186	32.684
KPN_pKPN5p08187	143.319
KPN_pKPN5p08188	149.025
KPN_pKPN5p08189	50.194
KPN_pKPN5p08190	112.45
KPN_pKPN5p08191	152.527
KPN_pKPN5p08192	133.98
KPN_pKPN5p08193	45.914
KPN_pKPN5p08194	167.054
KPN_pKPN5p08195	147.599
KPN_pKPN5p08196	173.539
KPN_pKPN5p08197	106.354
KPN_pKPN5p08198	160.958
KPN_pKPN5p08199	315.56
KPN_pKPN5p08200	169.907
KPN_pKPN5p08201	71.205
KPN_pKPN5p08202	270.814
KPN_pKPN5p08203	69.0
KPN_pKPN5p08204	157.586
KPN_pKPN5p08205	210.892
KPN_pKPN5p08206	146.561
KPN_pKPN5p08207	118.676
KPN_pKPN5p08208	275.742
KPN_pKPN5p08209	85.343
KPN_pKPN5p08210	234.368
KPN_pKPN5p08211	80.025
KPN_pKPN5p08212	449.411
KPN_pKPN5p08213	226.586
KPN_pKPN5p08214	192.475
KPN_pKPN5p08215	80.544
KPN_pKPN5p08216	105.187
KPN_pKPN5p08217	40.596
KPN_pKPN5p08218	205.704
KPN_pKPN5p08219	150.063
KPN_pKPN5p08220	59.662
KPN_pKPN5p08221	178.856
KPN_pKPN5p08222	124.642
KPN_pKPN5p08223	249.154
KPN_pKPN5p08224	201.554
KPN_pKPN5p08225	259.011
KPN_pKPN5p08226	87.807
KPN_pKPN5p08227	198.7
KPN_pKPN5p08228	132.683
KPN_pKPN5p08229	148.377
KPN_pKPN5p08230	54.993
KPN_pKPN5p08231	127.106
KPN_pKPN5p08232	65.888
KPN_pKPN5p08233	100.128
KPN_pKPN5p08234	135.018
KPN_pKPN5p08235	149.414
KPN_pKPN5p08236	196.106
KPN_pKPN5p08237	32.555
KPN_pKPN5p08238	126.198
KPN_pKPN5p08239	56.809
KPN_pKPN5p08240	147.988
KPN_pKPN5p08241	225.678
KPN_pKPN5p08242	116.082
KPN_pKPN5p08243	77.042
KPN_pKPN5p08244	58.884
KPN_pKPN5p08245	29.961
KPN_pKPN5p08246	146.95
KPN_pKPN5p08247	304.017
KPN_pKPN5p08248	168.61
KPN_pKPN5p08249	241.112
KPN_pKPN5p08250	76.523
KPN_pKPN5p08251	234.627
KPN_pKPN5p08252	67.314
KPN_pKPN5p08253	148.247
KPN_pKPN5p08254	133.461
KPN_pKPN5p08255	20.622
KPN_pKPN5p08256	243.577
KPN_pKPN5p08257	57.976
KPN_pKPN5p08258	179.635
KPN_pKPN6p09258	38.91
KPN_pKPN6p09259	82.878
KPN_pKPN6p09260	20.233
KPN_pKPN6p09261	291.695
KPN_pKPN6p09262	128.533
KPN_pKPN7p10262	112.061
KPN_pKPN7p10263	46.692
KPN_pKPN7p10264	68.482
KPN_pKPN7p10265	38.132
KPN_pKPN7p10266	81.192
